instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name,weather_name,weekday_name,month_name,year,temp_actual,atemp_actual,hum_actual,windspeed_actual
16326,2012-11-17,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,19,114,133,Winter,Mist,Saturday,Nov,2012,12.299999999999999,15.909999999999998,70.0,7.0015
16327,2012-11-18,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129,Winter,Mist,Sunday,Nov,2012,12.299999999999999,15.15,70.0,11.0014
16328,2012-11-18,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,14,81,95,Winter,Clear,Sunday,Nov,2012,12.299999999999999,14.395,70.0,12.998000000000001
16329,2012-11-18,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,8,65,73,Winter,Clear,Sunday,Nov,2012,11.48,14.395,81.0,7.0015
16330,2012-11-18,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,9,37,46,Winter,Mist,Sunday,Nov,2012,12.299999999999999,15.15,81.0,11.0014
16331,2012-11-18,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,4,8,12,Winter,Mist,Sunday,Nov,2012,12.299999999999999,14.395,81.0,12.998000000000001
16332,2012-11-18,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,5,7,12,Winter,Clear,Sunday,Nov,2012,11.48,14.395,81.0,8.9981
16333,2012-11-18,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,2,13,15,Winter,Clear,Sunday,Nov,2012,11.48,13.635,81.0,11.0014
16334,2012-11-18,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,3,39,42,Winter,Clear,Sunday,Nov,2012,11.48,13.635,81.0,12.998000000000001
16335,2012-11-18,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,19,100,119,Winter,Clear,Sunday,Nov,2012,12.299999999999999,14.395,75.0,16.997899999999998
16336,2012-11-18,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,49,155,204,Winter,Clear,Sunday,Nov,2012,13.120000000000001,15.15,70.0,16.997899999999998
16337,2012-11-18,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,79,250,329,Winter,Clear,Sunday,Nov,2012,13.940000000000001,15.15,66.0,19.999499999999998
16338,2012-11-18,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,92,267,359,Winter,Clear,Sunday,Nov,2012,15.58,19.695,62.0,19.0012
16339,2012-11-18,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442,Winter,Clear,Sunday,Nov,2012,16.400000000000002,20.455000000000002,62.0,19.0012
16340,2012-11-18,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447,Winter,Clear,Sunday,Nov,2012,16.400000000000002,20.455000000000002,62.0,22.0028
16341,2012-11-18,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428,Winter,Clear,Sunday,Nov,2012,16.400000000000002,20.455000000000002,62.0,19.999499999999998
16342,2012-11-18,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,89,318,407,Winter,Clear,Sunday,Nov,2012,17.22,21.21,54.0,19.0012
16343,2012-11-18,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,59,313,372,Winter,Mist,Sunday,Nov,2012,16.400000000000002,20.455000000000002,62.0,22.0028
16344,2012-11-18,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,48,232,280,Winter,Mist,Sunday,Nov,2012,15.58,19.695,66.0,16.997899999999998
16345,2012-11-18,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,36,240,276,Winter,Clear,Sunday,Nov,2012,14.76,17.424999999999997,66.0,15.001299999999999
16346,2012-11-18,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194,210,Winter,Clear,Sunday,Nov,2012,14.76,17.424999999999997,66.0,11.0014
16347,2012-11-18,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129,Winter,Clear,Sunday,Nov,2012,14.76,17.424999999999997,66.0,11.0014
16348,2012-11-18,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110,Winter,Clear,Sunday,Nov,2012,14.76,16.665,66.0,16.997899999999998
16349,2012-11-18,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66,74,Winter,Mist,Sunday,Nov,2012,14.76,16.665,66.0,16.997899999999998
16350,2012-11-18,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53,59,Winter,Clear,Sunday,Nov,2012,14.76,17.424999999999997,66.0,15.001299999999999
16351,2012-11-19,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,5,22,27,Winter,Clear,Monday,Nov,2012,14.76,17.424999999999997,66.0,15.001299999999999
16352,2012-11-19,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,0,19,19,Winter,Mist,Monday,Nov,2012,14.76,17.424999999999997,66.0,15.001299999999999
16353,2012-11-19,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,0,5,5,Winter,Mist,Monday,Nov,2012,14.76,16.665,66.0,16.997899999999998
16354,2012-11-19,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,0,2,2,Winter,Mist,Monday,Nov,2012,14.76,17.424999999999997,66.0,15.001299999999999
16355,2012-11-19,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,1,11,12,Winter,Mist,Monday,Nov,2012,14.76,17.424999999999997,66.0,15.001299999999999
16356,2012-11-19,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,1,38,39,Winter,Mist,Monday,Nov,2012,14.76,17.424999999999997,66.0,15.001299999999999
16357,2012-11-19,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,3,128,131,Winter,Mist,Monday,Nov,2012,14.76,16.665,66.0,16.997899999999998
16358,2012-11-19,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,5,381,386,Winter,Mist,Monday,Nov,2012,14.76,16.665,66.0,19.999499999999998
16359,2012-11-19,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,13,650,663,Winter,Mist,Monday,Nov,2012,14.76,16.665,66.0,19.999499999999998
16360,2012-11-19,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260,278,Winter,Mist,Monday,Nov,2012,14.76,16.665,66.0,16.997899999999998
16361,2012-11-19,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,33,106,139,Winter,Mist,Monday,Nov,2012,14.76,16.665,66.0,16.997899999999998
16362,2012-11-19,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,33,164,197,Winter,Mist,Monday,Nov,2012,15.58,19.695,66.0,16.997899999999998
16363,2012-11-19,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207,242,Winter,Mist,Monday,Nov,2012,16.400000000000002,20.455000000000002,62.0,19.0012
16364,2012-11-19,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,46,205,251,Winter,Clear,Monday,Nov,2012,18.04,21.97,54.0,16.997899999999998
16365,2012-11-19,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170,217,Winter,Clear,Monday,Nov,2012,18.04,21.97,54.0,16.997899999999998
16366,2012-11-19,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,44,213,257,Winter,Clear,Monday,Nov,2012,18.04,21.97,54.0,12.998000000000001
16367,2012-11-19,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,55,325,380,Winter,Clear,Monday,Nov,2012,17.22,21.21,57.99999999999999,16.997899999999998
16368,2012-11-19,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,33,586,619,Winter,Mist,Monday,Nov,2012,17.22,21.21,57.99999999999999,12.998000000000001
16369,2012-11-19,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559,580,Winter,Mist,Monday,Nov,2012,16.400000000000002,20.455000000000002,57.99999999999999,16.997899999999998
16370,2012-11-19,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,25,381,406,Winter,Mist,Monday,Nov,2012,16.400000000000002,20.455000000000002,57.99999999999999,19.0012
16371,2012-11-19,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,7,252,259,Winter,Mist,Monday,Nov,2012,15.58,19.695,62.0,16.997899999999998
16372,2012-11-19,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,15,188,203,Winter,Mist,Monday,Nov,2012,15.58,19.695,54.0,15.001299999999999
16373,2012-11-19,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,7,106,113,Winter,Clear,Monday,Nov,2012,13.940000000000001,17.424999999999997,66.0,7.0015
16374,2012-11-19,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,2,72,74,Winter,Clear,Monday,Nov,2012,13.940000000000001,17.424999999999997,66.0,7.0015
16375,2012-11-20,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,3,26,29,Winter,Clear,Tuesday,Nov,2012,13.120000000000001,16.665,70.0,8.9981
16376,2012-11-20,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,3,10,13,Winter,Clear,Tuesday,Nov,2012,13.940000000000001,17.424999999999997,66.0,7.0015
16377,2012-11-20,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,0,5,5,Winter,Mist,Tuesday,Nov,2012,13.120000000000001,16.665,76.0,6.0032
16378,2012-11-20,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,0,2,2,Winter,Mist,Tuesday,Nov,2012,13.940000000000001,17.424999999999997,71.0,7.0015
16379,2012-11-20,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,0,6,6,Winter,Mist,Tuesday,Nov,2012,13.940000000000001,16.665,66.0,12.998000000000001
16380,2012-11-20,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34,Winter,Mist,Tuesday,Nov,2012,13.940000000000001,16.665,66.0,8.9981
16381,2012-11-20,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146,148,Winter,Mist,Tuesday,Nov,2012,13.940000000000001,16.665,71.0,11.0014
16382,2012-11-20,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,7,411,418,Winter,Clear,Tuesday,Nov,2012,13.120000000000001,16.665,76.0,6.0032
16383,2012-11-20,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649,665,Winter,Clear,Tuesday,Nov,2012,13.940000000000001,16.665,71.0,8.9981
16384,2012-11-20,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0.0,28,298,326,Winter,Mist,Tuesday,Nov,2012,14.76,18.94,71.0,0.0
16385,2012-11-20,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144,176,Winter,Mist,Tuesday,Nov,2012,16.400000000000002,20.455000000000002,66.0,6.0032
16386,2012-11-20,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,45,160,205,Winter,Mist,Tuesday,Nov,2012,17.22,21.21,67.0,6.0032
16387,2012-11-20,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0.0,70,243,313,Winter,Mist,Tuesday,Nov,2012,17.22,21.21,67.0,0.0
16388,2012-11-20,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0.0,49,218,267,Winter,Mist,Tuesday,Nov,2012,18.04,21.97,57.99999999999999,0.0
16389,2012-11-20,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,47,177,224,Winter,Mist,Tuesday,Nov,2012,18.04,21.97,57.99999999999999,7.0015
16390,2012-11-20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287,Winter,Mist,Tuesday,Nov,2012,18.86,22.725,55.00000000000001,7.0015
16391,2012-11-20,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395,Winter,Mist,Tuesday,Nov,2012,17.22,21.21,62.0,6.0032
16392,2012-11-20,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590,Winter,Mist,Tuesday,Nov,2012,16.400000000000002,20.455000000000002,71.0,11.0014
16393,2012-11-20,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534,550,Winter,Mist,Tuesday,Nov,2012,16.400000000000002,20.455000000000002,66.0,6.0032
16394,2012-11-20,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0,23,361,384,Winter,Mist,Tuesday,Nov,2012,16.400000000000002,20.455000000000002,71.0,0.0
16395,2012-11-20,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0.0,11,224,235,Winter,Mist,Tuesday,Nov,2012,15.58,19.695,76.0,0.0
16396,2012-11-20,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,14,143,157,Winter,Clear,Tuesday,Nov,2012,14.76,18.94,71.0,0.0
16397,2012-11-20,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0.0,7,115,122,Winter,Clear,Tuesday,Nov,2012,14.76,18.94,71.0,0.0
16398,2012-11-20,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,1,82,83,Winter,Clear,Tuesday,Nov,2012,13.120000000000001,16.665,81.0,7.0015
16399,2012-11-21,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0.0,1,25,26,Winter,Clear,Wednesday,Nov,2012,13.940000000000001,18.18,81.0,0.0
16400,2012-11-21,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,1,13,14,Winter,Clear,Wednesday,Nov,2012,13.120000000000001,16.665,81.0,7.0015
16401,2012-11-21,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6,8,Winter,Clear,Wednesday,Nov,2012,11.48,14.395,87.0,7.0015
16402,2012-11-21,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,0,2,2,Winter,Clear,Wednesday,Nov,2012,11.48,14.395,87.0,7.0015
16403,2012-11-21,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10,10,Winter,Clear,Wednesday,Nov,2012,11.48,14.395,87.0,7.0015
16404,2012-11-21,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,1,28,29,Winter,Clear,Wednesday,Nov,2012,11.48,14.395,87.0,7.0015
16405,2012-11-21,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99,101,Winter,Clear,Wednesday,Nov,2012,11.48,15.15,87.0,6.0032
16406,2012-11-21,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262,273,Winter,Clear,Wednesday,Nov,2012,10.66,14.395,87.0,6.0032
16407,2012-11-21,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,12,539,551,Winter,Mist,Wednesday,Nov,2012,11.48,15.15,81.0,6.0032
16408,2012-11-21,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,45,320,365,Winter,Clear,Wednesday,Nov,2012,13.120000000000001,16.665,76.0,6.0032
16409,2012-11-21,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0.0,22,150,172,Winter,Clear,Wednesday,Nov,2012,14.76,18.94,62.0,0.0
16410,2012-11-21,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,43,198,241,Winter,Clear,Wednesday,Nov,2012,16.400000000000002,20.455000000000002,50.0,12.998000000000001
16411,2012-11-21,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,74,270,344,Winter,Clear,Wednesday,Nov,2012,18.04,21.97,41.0,12.998000000000001
16412,2012-11-21,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,70,295,365,Winter,Clear,Wednesday,Nov,2012,18.04,21.97,35.0,15.001299999999999
16413,2012-11-21,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,84,329,413,Winter,Clear,Wednesday,Nov,2012,18.86,22.725,33.0,12.998000000000001
16414,2012-11-21,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381,449,Winter,Clear,Wednesday,Nov,2012,18.86,22.725,36.0,6.0032
16415,2012-11-21,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,59,410,469,Winter,Clear,Wednesday,Nov,2012,18.04,21.97,33.0,8.9981
16416,2012-11-21,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,41,333,374,Winter,Clear,Wednesday,Nov,2012,16.400000000000002,20.455000000000002,40.0,11.0014
16417,2012-11-21,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,24,287,311,Winter,Clear,Wednesday,Nov,2012,17.22,21.21,38.0,7.0015
16418,2012-11-21,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220,243,Winter,Clear,Wednesday,Nov,2012,15.58,19.695,43.0,12.998000000000001
16419,2012-11-21,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,11,125,136,Winter,Clear,Wednesday,Nov,2012,13.940000000000001,17.424999999999997,61.0,7.0015
16420,2012-11-21,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0.0,8,97,105,Winter,Clear,Wednesday,Nov,2012,14.76,18.94,50.0,0.0
16421,2012-11-21,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0.0,6,82,88,Winter,Clear,Wednesday,Nov,2012,13.940000000000001,18.18,49.0,0.0
16422,2012-11-21,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0.0,7,50,57,Winter,Clear,Wednesday,Nov,2012,13.120000000000001,17.424999999999997,61.0,0.0
16423,2012-11-22,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,3,43,46,Winter,Clear,Thursday,Nov,2012,13.120000000000001,16.665,66.0,6.0032
16424,2012-11-22,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,5,37,42,Winter,Clear,Thursday,Nov,2012,11.48,15.15,65.0,6.0032
16425,2012-11-22,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,3,15,18,Winter,Clear,Thursday,Nov,2012,9.84,12.879999999999999,75.0,6.0032
16426,2012-11-22,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6,6,Winter,Clear,Thursday,Nov,2012,9.84,12.879999999999999,75.0,7.0015
16427,2012-11-22,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3,Winter,Clear,Thursday,Nov,2012,9.02,11.365,80.0,8.9981
16428,2012-11-22,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8,Winter,Clear,Thursday,Nov,2012,9.84,12.879999999999999,75.0,7.0015
16429,2012-11-22,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17,Winter,Clear,Thursday,Nov,2012,10.66,13.635,70.0,7.0015
16430,2012-11-22,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56,Winter,Clear,Thursday,Nov,2012,9.02,11.365,75.0,8.9981
16431,2012-11-22,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77,97,Winter,Clear,Thursday,Nov,2012,9.84,12.120000000000001,75.0,8.9981
16432,2012-11-22,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0.0,25,94,119,Winter,Clear,Thursday,Nov,2012,12.299999999999999,16.665,65.0,0.0
16433,2012-11-22,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219,Winter,Clear,Thursday,Nov,2012,14.76,18.18,56.99999999999999,7.0015
16434,2012-11-22,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143,232,Winter,Clear,Thursday,Nov,2012,17.22,21.21,41.0,6.0032
16435,2012-11-22,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0.0,117,145,262,Winter,Clear,Thursday,Nov,2012,18.04,21.97,35.0,0.0
16436,2012-11-22,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0,125,144,269,Winter,Clear,Thursday,Nov,2012,18.86,22.725,31.0,0.0
16437,2012-11-22,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0,125,95,220,Winter,Clear,Thursday,Nov,2012,19.68,23.485,28.999999999999996,0.0
16438,2012-11-22,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0,132,96,228,Winter,Clear,Thursday,Nov,2012,19.68,23.485,28.999999999999996,0.0
16439,2012-11-22,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0,101,81,182,Winter,Clear,Thursday,Nov,2012,18.86,22.725,33.0,0.0
16440,2012-11-22,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0,66,43,109,Winter,Clear,Thursday,Nov,2012,18.04,21.97,35.0,0.0
16441,2012-11-22,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0,16,54,70,Winter,Clear,Thursday,Nov,2012,16.400000000000002,20.455000000000002,43.0,0.0
16442,2012-11-22,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0,13,31,44,Winter,Clear,Thursday,Nov,2012,14.76,18.94,76.0,0.0
16443,2012-11-22,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0,15,37,52,Winter,Clear,Thursday,Nov,2012,13.940000000000001,18.18,71.0,0.0
16444,2012-11-22,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46,Winter,Clear,Thursday,Nov,2012,13.940000000000001,17.424999999999997,61.0,6.0032
16445,2012-11-22,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0,8,36,44,Winter,Clear,Thursday,Nov,2012,13.120000000000001,17.424999999999997,61.0,0.0
16446,2012-11-22,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0,8,28,36,Winter,Clear,Thursday,Nov,2012,12.299999999999999,16.665,70.0,0.0
16447,2012-11-23,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0,0,32,32,Winter,Clear,Friday,Nov,2012,11.48,15.909999999999998,65.0,0.0
16448,2012-11-23,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13,Winter,Clear,Friday,Nov,2012,11.48,15.15,81.0,6.0032
16449,2012-11-23,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5,Winter,Clear,Friday,Nov,2012,10.66,14.395,75.0,6.0032
16450,2012-11-23,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0,1,0,1,Winter,Clear,Friday,Nov,2012,10.66,15.15,70.0,0.0
16451,2012-11-23,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4,Winter,Clear,Friday,Nov,2012,9.84,12.879999999999999,75.0,7.0015
16452,2012-11-23,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0,0,10,10,Winter,Clear,Friday,Nov,2012,9.84,14.395,81.0,0.0
16453,2012-11-23,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0.0,0,20,20,Winter,Clear,Friday,Nov,2012,9.84,14.395,81.0,0.0
16454,2012-11-23,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0.0,5,72,77,Winter,Clear,Friday,Nov,2012,9.84,14.395,81.0,0.0
16455,2012-11-23,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94,Winter,Clear,Friday,Nov,2012,9.84,12.879999999999999,87.0,6.0032
16456,2012-11-23,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112,Winter,Clear,Friday,Nov,2012,11.48,14.395,75.0,7.0015
16457,2012-11-23,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201,Winter,Clear,Friday,Nov,2012,13.940000000000001,16.665,61.0,11.0014
16458,2012-11-23,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251,Winter,Clear,Friday,Nov,2012,16.400000000000002,20.455000000000002,50.0,12.998000000000001
16459,2012-11-23,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379,Winter,Clear,Friday,Nov,2012,18.04,21.97,38.0,16.997899999999998
16460,2012-11-23,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424,Winter,Clear,Friday,Nov,2012,18.86,22.725,38.0,19.0012
16461,2012-11-23,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435,Winter,Clear,Friday,Nov,2012,20.5,24.240000000000002,36.0,16.997899999999998
16462,2012-11-23,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447,Winter,Clear,Friday,Nov,2012,19.68,23.485,41.0,16.997899999999998
16463,2012-11-23,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357,Winter,Mist,Friday,Nov,2012,19.68,23.485,41.0,7.0015
16464,2012-11-23,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300,Winter,Mist,Friday,Nov,2012,19.68,23.485,39.0,6.0032
16465,2012-11-23,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0,50,158,208,Winter,Mist,Friday,Nov,2012,18.86,22.725,44.0,0.0
16466,2012-11-23,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154,Winter,Mist,Friday,Nov,2012,18.86,22.725,47.0,11.0014
16467,2012-11-23,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142,Winter,Clear,Friday,Nov,2012,18.86,22.725,41.0,6.0032
16468,2012-11-23,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98,Winter,Clear,Friday,Nov,2012,18.86,22.725,47.0,16.997899999999998
16469,2012-11-23,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79,Winter,Clear,Friday,Nov,2012,18.04,21.97,33.0,35.0008
16470,2012-11-23,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67,Winter,Clear,Friday,Nov,2012,17.22,21.21,38.0,30.002599999999997
16471,2012-11-24,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42,Winter,Clear,Saturday,Nov,2012,16.400000000000002,20.455000000000002,37.0,27.999299999999998
16472,2012-11-24,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20,Winter,Clear,Saturday,Nov,2012,13.940000000000001,14.395,42.0,32.9975
16473,2012-11-24,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32,Winter,Clear,Saturday,Nov,2012,13.120000000000001,13.635,39.0,40.9973
16474,2012-11-24,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11,Winter,Clear,Saturday,Nov,2012,11.48,12.879999999999999,41.0,23.9994
16475,2012-11-24,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3,Winter,Clear,Saturday,Nov,2012,10.66,10.605,41.0,30.002599999999997
16476,2012-11-24,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3,Winter,Clear,Saturday,Nov,2012,10.66,11.365,41.0,22.0028
16477,2012-11-24,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10,Winter,Clear,Saturday,Nov,2012,9.84,10.605,44.0,19.0012
16478,2012-11-24,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25,Winter,Mist,Saturday,Nov,2012,10.66,11.365,41.0,22.0028
16479,2012-11-24,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62,Winter,Mist,Saturday,Nov,2012,10.66,10.605,44.0,31.0009
